type;ID_TF;ID_from;ID_to;ID_o;date_start;date_end;valid;proba
pinstConf;Q18753-Q3589784-P54-1999-01-01-2003-01-01-0.16657;Q18753;Q3589784;P54;1999-01-01;2003-01-01;true;0.16657
pinstConf;Q18753-Q3589784-P54-1999-01-01-1999-01-01-0.31549;Q18753;Q3589784;P54;1999-01-01;1999-01-01;true;0.31549
pinstConf;Q18753-Q3589784-P54-2003-01-01-2005-01-01-0.14442;Q18753;Q3589784;P54;2003-01-01;2005-01-01;true;0.14442
pinstConf;Q18753-Q3589784-P54-2011-01-01-1997-01-01-0.29381;Q18753;Q3589784;P54;2011-01-01;1997-01-01;true;0.29381
pinstConf;Q18753-Q3589784-P54-1997-01-01-1999-01-01-0.20755;Q18753;Q3589784;P54;1997-01-01;1999-01-01;true;0.20755
pinstConf;Q18753-Q3589784-P54-1998-01-01-2000-01-01-0.297;Q18753;Q3589784;P54;1998-01-01;2000-01-01;true;0.297
pinstConf;Q18753-Q3589784-P54-1999-01-01-1999-01-01-0.14435;Q18753;Q3589784;P54;1999-01-01;1999-01-01;true;0.14435
pinstConf;Q18753-Q2356290-P54-2001-01-01-2001-01-01-0.20775001;Q18753;Q2356290;P54;2001-01-01;2001-01-01;true;0.20775001
pinstConf;Q18753-Q2356290-P54-2006-01-01-2008-01-01-0.19662;Q18753;Q2356290;P54;2006-01-01;2008-01-01;true;0.19662
pinstConf;Q18753-Q2356290-P54-2005-01-01-2006-01-01-0.16324;Q18753;Q2356290;P54;2005-01-01;2006-01-01;true;0.16324
pinstConf;Q18753-Q2356290-P54-2008-01-01-2011-01-01-0.17456;Q18753;Q2356290;P54;2008-01-01;2011-01-01;true;0.17456
pinstConf;Q18753-Q2356290-P54-1999-01-01-2003-01-01-0.21568;Q18753;Q2356290;P54;1999-01-01;2003-01-01;true;0.21568
pinstConf;Q18753-Q2356290-P54-1999-01-01-1999-01-01-0.36038;Q18753;Q2356290;P54;1999-01-01;1999-01-01;true;0.36038
pinstConf;Q18753-Q2356290-P54-2003-01-01-2005-01-01-0.16717;Q18753;Q2356290;P54;2003-01-01;2005-01-01;true;0.16717
pinstConf;Q18753-Q2356290-P54-2011-01-01-1997-01-01-0.15927;Q18753;Q2356290;P54;2011-01-01;1997-01-01;true;0.15927
pinstConf;Q18753-Q2356290-P54-1997-01-01-1999-01-01-0.18253;Q18753;Q2356290;P54;1997-01-01;1999-01-01;true;0.18253
pinstConf;Q18753-Q2356290-P54-1998-01-01-2000-01-01-0.22332999;Q18753;Q2356290;P54;1998-01-01;2000-01-01;true;0.22332999
pinstConf;Q18753-Q2356290-P54-1999-01-01-2001-01-01-0.33777002;Q18753;Q2356290;P54;1999-01-01;2001-01-01;true;0.33777002
pinstConf;Q18753-Q2356290-P54-2001-01-01-2001-01-01-0.44538003;Q18753;Q2356290;P54;2001-01-01;2001-01-01;true;0.44538003
pinstConf;Q18753-Q2713491-P54-2001-01-01-2001-01-01-0.22321999;Q18753;Q2713491;P54;2001-01-01;2001-01-01;true;0.22321999
pinstConf;Q18753-Q2713491-P54-2006-01-01-2008-01-01-0.31963998;Q18753;Q2713491;P54;2006-01-01;2008-01-01;true;0.31963998
pinstConf;Q18753-Q2713491-P54-2005-01-01-2006-01-01-0.15068999;Q18753;Q2713491;P54;2005-01-01;2006-01-01;true;0.15068999
pinstConf;Q18753-Q2713491-P54-2008-01-01-2011-01-01-0.22219;Q18753;Q2713491;P54;2008-01-01;2011-01-01;true;0.22219
pinstConf;Q18753-Q2713491-P54-1999-01-01-2003-01-01-0.13913;Q18753;Q2713491;P54;1999-01-01;2003-01-01;true;0.13913
pinstConf;Q18753-Q2713491-P54-1999-01-01-1999-01-01-0.14058;Q18753;Q2713491;P54;1999-01-01;1999-01-01;true;0.14058
pinstConf;Q18753-Q2713491-P54-2003-01-01-2005-01-01-0.23027;Q18753;Q2713491;P54;2003-01-01;2005-01-01;true;0.23027
pinstConf;Q18753-Q2713491-P54-2011-01-01-1997-01-01-0.34063;Q18753;Q2713491;P54;2011-01-01;1997-01-01;true;0.34063
pinstConf;Q18753-Q2713491-P54-1997-01-01-1999-01-01-0.17582999;Q18753;Q2713491;P54;1997-01-01;1999-01-01;true;0.17582999
pinstConf;Q18753-Q2713491-P54-1998-01-01-2000-01-01-0.26053;Q18753;Q2713491;P54;1998-01-01;2000-01-01;true;0.26053
pinstConf;Q18753-Q2713491-P54-1999-01-01-2001-01-01-0.26827;Q18753;Q2713491;P54;1999-01-01;2001-01-01;true;0.26827
pinstConf;Q18753-Q2713491-P54-2001-01-01-2001-01-01-0.24195;Q18753;Q2713491;P54;2001-01-01;2001-01-01;true;0.24195
pinstConf;Q18753-Q2713491-P54-2001-01-01-2001-01-01-0.30139;Q18753;Q2713491;P54;2001-01-01;2001-01-01;true;0.30139
pinstConf;Q18753-19810228-P569-1981-02-01-1981-02-01-0.1515;Q18753;19810228;P569;1981-02-01;1981-02-01;true;0.1515
pinstConf;Q18765-Q748445-P54-2009-01-01-2010-01-01-0.17535;Q18765;Q748445;P54;2009-01-01;2010-01-01;true;0.17535
pinstConf;Q18765-Q172567-P54-2009-01-01-2010-01-01-0.1822;Q18765;Q172567;P54;2009-01-01;2010-01-01;true;0.1822
pinstConf;Q18765-Q172567-P54-2006-01-01-2008-01-01-0.43776003;Q18765;Q172567;P54;2006-01-01;2008-01-01;true;0.43776003
pinstConf;Q18765-Q192641-P54-2009-01-01-2010-01-01-0.15942;Q18765;Q192641;P54;2009-01-01;2010-01-01;true;0.15942
pinstConf;Q18765-Q192641-P54-2006-01-01-2008-01-01-0.25806;Q18765;Q192641;P54;2006-01-01;2008-01-01;true;0.25806
pinstConf;Q18765-Q192641-P54-2010-01-01-2012-01-01-0.24895;Q18765;Q192641;P54;2010-01-01;2012-01-01;true;0.24895
pinstConf;Q18765-Q128148-P54-2009-01-01-2010-01-01-0.24951;Q18765;Q128148;P54;2009-01-01;2010-01-01;true;0.24951
pinstConf;Q18765-Q128148-P54-2006-01-01-2008-01-01-0.21698001;Q18765;Q128148;P54;2006-01-01;2008-01-01;true;0.21698001
pinstConf;Q18765-Q128148-P54-2010-01-01-2012-01-01-0.22118;Q18765;Q128148;P54;2010-01-01;2012-01-01;true;0.22118
pinstConf;Q18765-Q128148-P54-2008-01-01-2008-01-01-0.20009999;Q18765;Q128148;P54;2008-01-01;2008-01-01;true;0.20009999
pinstConf;Q18765-Q6601875-P54-2009-01-01-2010-01-01-0.18738;Q18765;Q6601875;P54;2009-01-01;2010-01-01;true;0.18738
pinstConf;Q18765-Q6601875-P54-2006-01-01-2008-01-01-0.18037;Q18765;Q6601875;P54;2006-01-01;2008-01-01;true;0.18037
pinstConf;Q18765-Q6601875-P54-2010-01-01-2012-01-01-0.14500001;Q18765;Q6601875;P54;2010-01-01;2012-01-01;true;0.14500001
pinstConf;Q18765-Q6601875-P54-2008-01-01-2008-01-01-0.22967;Q18765;Q6601875;P54;2008-01-01;2008-01-01;true;0.22967
pinstConf;Q18765-Q6601875-P54-2008-01-01-2010-01-01-0.17496;Q18765;Q6601875;P54;2008-01-01;2010-01-01;true;0.17496
pinstConf;Q18765-Q495299-P54-2009-01-01-2010-01-01-0.27322;Q18765;Q495299;P54;2009-01-01;2010-01-01;true;0.27322
pinstConf;Q18765-Q495299-P54-2006-01-01-2008-01-01-0.26273;Q18765;Q495299;P54;2006-01-01;2008-01-01;true;0.26273
pinstConf;Q18765-Q495299-P54-2010-01-01-2012-01-01-0.1656;Q18765;Q495299;P54;2010-01-01;2012-01-01;true;0.1656
pinstConf;Q18765-Q495299-P54-2008-01-01-2008-01-01-0.26744002;Q18765;Q495299;P54;2008-01-01;2008-01-01;true;0.26744002
pinstConf;Q18765-Q495299-P54-2008-01-01-2010-01-01-0.17136;Q18765;Q495299;P54;2008-01-01;2010-01-01;true;0.17136
pinstConf;Q18765-Q495299-P54-2012-01-01-2016-01-01-0.21503;Q18765;Q495299;P54;2012-01-01;2016-01-01;true;0.21503
pinstConf;Q18765-Q43710-P54-2009-01-01-2010-01-01-0.37097;Q18765;Q43710;P54;2009-01-01;2010-01-01;true;0.37097
pinstConf;Q18765-Q43710-P54-2006-01-01-2008-01-01-0.43375;Q18765;Q43710;P54;2006-01-01;2008-01-01;true;0.43375
pinstConf;Q18765-Q43710-P54-2010-01-01-2012-01-01-0.14703;Q18765;Q43710;P54;2010-01-01;2012-01-01;true;0.14703
pinstConf;Q18765-Q43710-P54-2008-01-01-2008-01-01-0.33138;Q18765;Q43710;P54;2008-01-01;2008-01-01;true;0.33138
pinstConf;Q18765-Q43710-P54-2008-01-01-2010-01-01-0.16171;Q18765;Q43710;P54;2008-01-01;2010-01-01;true;0.16171
pinstConf;Q18765-Q43710-P54-2012-01-01-2016-01-01-0.31148;Q18765;Q43710;P54;2012-01-01;2016-01-01;true;0.31148
pinstConf;Q18765-Q43710-P54-2002-01-01-2006-01-01-0.14045;Q18765;Q43710;P54;2002-01-01;2006-01-01;true;0.14045
pinstConf;Q18765-Q814738-P54-2009-01-01-2010-01-01-0.15334001;Q18765;Q814738;P54;2009-01-01;2010-01-01;true;0.15334001
pinstConf;Q18765-Q814738-P54-2006-01-01-2008-01-01-0.30162;Q18765;Q814738;P54;2006-01-01;2008-01-01;true;0.30162
pinstConf;Q18765-Q814738-P54-2010-01-01-2012-01-01-0.15715;Q18765;Q814738;P54;2010-01-01;2012-01-01;true;0.15715
pinstConf;Q18765-Q814738-P54-2008-01-01-2008-01-01-0.33620998;Q18765;Q814738;P54;2008-01-01;2008-01-01;true;0.33620998
pinstConf;Q18765-Q814738-P54-2008-01-01-2010-01-01-0.14287;Q18765;Q814738;P54;2008-01-01;2010-01-01;true;0.14287
pinstConf;Q18765-Q814738-P54-2012-01-01-2016-01-01-0.15771;Q18765;Q814738;P54;2012-01-01;2016-01-01;true;0.15771
pinstConf;Q18765-Q814738-P54-2002-01-01-2006-01-01-0.18379;Q18765;Q814738;P54;2002-01-01;2006-01-01;true;0.18379
pinstConf;Q18765-Q814738-P54-2016-01-01-2016-01-01-0.21092999;Q18765;Q814738;P54;2016-01-01;2016-01-01;true;0.21092999
pinstConf;Q18765-Q3590479-P54-2009-01-01-2010-01-01-0.22727999;Q18765;Q3590479;P54;2009-01-01;2010-01-01;true;0.22727999
pinstConf;Q18765-Q3590479-P54-2006-01-01-2008-01-01-0.18878;Q18765;Q3590479;P54;2006-01-01;2008-01-01;true;0.18878
pinstConf;Q18765-Q3590479-P54-2010-01-01-2012-01-01-0.32847;Q18765;Q3590479;P54;2010-01-01;2012-01-01;true;0.32847
pinstConf;Q18765-Q3590479-P54-2008-01-01-2008-01-01-0.15055;Q18765;Q3590479;P54;2008-01-01;2008-01-01;true;0.15055
pinstConf;Q18765-Q3590479-P54-2008-01-01-2010-01-01-0.15062;Q18765;Q3590479;P54;2008-01-01;2010-01-01;true;0.15062
pinstConf;Q18765-Q3590479-P54-2012-01-01-2016-01-01-0.18211;Q18765;Q3590479;P54;2012-01-01;2016-01-01;true;0.18211
pinstConf;Q18765-Q3590479-P54-2002-01-01-2006-01-01-0.17472;Q18765;Q3590479;P54;2002-01-01;2006-01-01;true;0.17472
pinstConf;Q18765-Q3590479-P54-2016-01-01-2001-01-01-0.18992;Q18765;Q3590479;P54;2016-01-01;2001-01-01;true;0.18992
pinstConf;Q18765-Q3590479-P54-2001-01-01-2001-01-01-0.15949;Q18765;Q3590479;P54;2001-01-01;2001-01-01;true;0.15949
pinstConf;Q18765-Q23925713-P54-2009-01-01-2010-01-01-0.39658;Q18765;Q23925713;P54;2009-01-01;2010-01-01;true;0.39658
pinstConf;Q18765-Q23925713-P54-2006-01-01-2008-01-01-0.15786001;Q18765;Q23925713;P54;2006-01-01;2008-01-01;true;0.15786001
pinstConf;Q18765-Q23925713-P54-2010-01-01-2012-01-01-0.15863;Q18765;Q23925713;P54;2010-01-01;2012-01-01;true;0.15863
pinstConf;Q18765-Q23925713-P54-2008-01-01-2008-01-01-0.15259;Q18765;Q23925713;P54;2008-01-01;2008-01-01;true;0.15259
pinstConf;Q18765-Q23925713-P54-2008-01-01-2010-01-01-0.18851;Q18765;Q23925713;P54;2008-01-01;2010-01-01;true;0.18851
pinstConf;Q18765-Q23925713-P54-2012-01-01-2016-01-01-0.14789;Q18765;Q23925713;P54;2012-01-01;2016-01-01;true;0.14789
pinstConf;Q18765-Q23925713-P54-2002-01-01-2006-01-01-0.35075;Q18765;Q23925713;P54;2002-01-01;2006-01-01;true;0.35075
pinstConf;Q18765-Q23925713-P54-2016-01-01-2001-01-01-0.15541;Q18765;Q23925713;P54;2016-01-01;2001-01-01;true;0.15541
pinstConf;Q18765-Q23925713-P54-2001-01-01-2003-01-01-0.25609;Q18765;Q23925713;P54;2001-01-01;2003-01-01;true;0.25609
pinstConf;Q18765-Q23925713-P54-2002-01-01-2002-01-01-0.14026001;Q18765;Q23925713;P54;2002-01-01;2002-01-01;true;0.14026001
pinstConf;Q18765-Q7855167-P54-2009-01-01-2010-01-01-0.16186;Q18765;Q7855167;P54;2009-01-01;2010-01-01;true;0.16186
pinstConf;Q18765-Q7855167-P54-2006-01-01-2008-01-01-0.14338;Q18765;Q7855167;P54;2006-01-01;2008-01-01;true;0.14338
pinstConf;Q18765-Q7855167-P54-2010-01-01-2012-01-01-0.23905;Q18765;Q7855167;P54;2010-01-01;2012-01-01;true;0.23905
pinstConf;Q18765-Q7855167-P54-2008-01-01-2008-01-01-0.23124;Q18765;Q7855167;P54;2008-01-01;2008-01-01;true;0.23124
pinstConf;Q18765-Q7855167-P54-2008-01-01-2010-01-01-0.21796;Q18765;Q7855167;P54;2008-01-01;2010-01-01;true;0.21796
pinstConf;Q18765-Q7855167-P54-2012-01-01-2016-01-01-0.22859001;Q18765;Q7855167;P54;2012-01-01;2016-01-01;true;0.22859001
pinstConf;Q18765-Q7855167-P54-2002-01-01-2006-01-01-0.1552;Q18765;Q7855167;P54;2002-01-01;2006-01-01;true;0.1552
pinstConf;Q18765-Q7855167-P54-2016-01-01-2001-01-01-0.41002002;Q18765;Q7855167;P54;2016-01-01;2001-01-01;true;0.41002002
pinstConf;Q18765-Q7855167-P54-2001-01-01-2003-01-01-0.20574999;Q18765;Q7855167;P54;2001-01-01;2003-01-01;true;0.20574999
pinstConf;Q18765-Q7855167-P54-2002-01-01-2004-01-01-0.33197;Q18765;Q7855167;P54;2002-01-01;2004-01-01;true;0.33197
pinstConf;Q18765-Q7855167-P54-2002-01-01-2002-01-01-0.38616;Q18765;Q7855167;P54;2002-01-01;2002-01-01;true;0.38616
pinstConf;Q18765-Q7855168-P54-2009-01-01-2010-01-01-0.14261;Q18765;Q7855168;P54;2009-01-01;2010-01-01;true;0.14261
pinstConf;Q18765-Q7855168-P54-2006-01-01-2008-01-01-0.1628;Q18765;Q7855168;P54;2006-01-01;2008-01-01;true;0.1628
pinstConf;Q18765-Q7855168-P54-2010-01-01-2012-01-01-0.16739;Q18765;Q7855168;P54;2010-01-01;2012-01-01;true;0.16739
pinstConf;Q18765-Q7855168-P54-2008-01-01-2008-01-01-0.15116;Q18765;Q7855168;P54;2008-01-01;2008-01-01;true;0.15116
pinstConf;Q18765-Q7855168-P54-2008-01-01-2010-01-01-0.16806999;Q18765;Q7855168;P54;2008-01-01;2010-01-01;true;0.16806999
pinstConf;Q18765-Q7855168-P54-2012-01-01-2016-01-01-0.14591;Q18765;Q7855168;P54;2012-01-01;2016-01-01;true;0.14591
pinstConf;Q18765-Q7855168-P54-2002-01-01-2006-01-01-0.22990999;Q18765;Q7855168;P54;2002-01-01;2006-01-01;true;0.22990999
pinstConf;Q18765-Q7855168-P54-2016-01-01-2001-01-01-0.22344;Q18765;Q7855168;P54;2016-01-01;2001-01-01;true;0.22344
pinstConf;Q18765-Q7855168-P54-2001-01-01-2003-01-01-0.50450003;Q18765;Q7855168;P54;2001-01-01;2003-01-01;true;0.50450003
pinstConf;Q18765-Q7855168-P54-2002-01-01-2004-01-01-0.69067997;Q18765;Q7855168;P54;2002-01-01;2004-01-01;true;0.69067997
pinstConf;Q18765-Q7855168-P54-2002-01-01-2005-01-01-0.20525;Q18765;Q7855168;P54;2002-01-01;2005-01-01;true;0.20525
pinstConf;Q18765-Q7855168-P54-2004-01-01-2004-01-01-0.33683;Q18765;Q7855168;P54;2004-01-01;2004-01-01;true;0.33683
pinstConf;Q18765-Q1624749-P54-2009-01-01-2010-01-01-0.38469;Q18765;Q1624749;P54;2009-01-01;2010-01-01;true;0.38469
pinstConf;Q18765-Q1624749-P54-2006-01-01-2008-01-01-0.32676;Q18765;Q1624749;P54;2006-01-01;2008-01-01;true;0.32676
pinstConf;Q18765-Q1624749-P54-2010-01-01-2012-01-01-0.1854;Q18765;Q1624749;P54;2010-01-01;2012-01-01;true;0.1854
pinstConf;Q18765-Q1624749-P54-2008-01-01-2008-01-01-0.15568;Q18765;Q1624749;P54;2008-01-01;2008-01-01;true;0.15568
pinstConf;Q18765-Q1624749-P54-2008-01-01-2010-01-01-0.3577;Q18765;Q1624749;P54;2008-01-01;2010-01-01;true;0.3577
pinstConf;Q18765-Q1624749-P54-2012-01-01-2016-01-01-0.23027;Q18765;Q1624749;P54;2012-01-01;2016-01-01;true;0.23027
pinstConf;Q18765-Q1624749-P54-2002-01-01-2006-01-01-0.16092;Q18765;Q1624749;P54;2002-01-01;2006-01-01;true;0.16092
pinstConf;Q18765-Q1624749-P54-2016-01-01-2001-01-01-0.18617001;Q18765;Q1624749;P54;2016-01-01;2001-01-01;true;0.18617001
pinstConf;Q18765-Q1624749-P54-2001-01-01-2003-01-01-0.27820998;Q18765;Q1624749;P54;2001-01-01;2003-01-01;true;0.27820998
pinstConf;Q18765-Q1624749-P54-2002-01-01-2004-01-01-0.29113;Q18765;Q1624749;P54;2002-01-01;2004-01-01;true;0.29113
pinstConf;Q18765-Q1624749-P54-2002-01-01-2005-01-01-0.24866;Q18765;Q1624749;P54;2002-01-01;2005-01-01;true;0.24866
pinstConf;Q18765-Q1624749-P54-2004-01-01-2006-01-01-0.22704999;Q18765;Q1624749;P54;2004-01-01;2006-01-01;true;0.22704999
pinstConf;Q18765-Q1624749-P54-2006-01-01-2006-01-01-0.25094;Q18765;Q1624749;P54;2006-01-01;2006-01-01;true;0.25094
pinstConf;Q18765-Q7855039-P54-2009-01-01-2010-01-01-0.1807;Q18765;Q7855039;P54;2009-01-01;2010-01-01;true;0.1807
pinstConf;Q18765-Q7855039-P54-2006-01-01-2008-01-01-0.21071999;Q18765;Q7855039;P54;2006-01-01;2008-01-01;true;0.21071999
pinstConf;Q18765-Q7855039-P54-2010-01-01-2012-01-01-0.28535;Q18765;Q7855039;P54;2010-01-01;2012-01-01;true;0.28535
pinstConf;Q18765-Q7855039-P54-2008-01-01-2008-01-01-0.38918;Q18765;Q7855039;P54;2008-01-01;2008-01-01;true;0.38918
pinstConf;Q18765-Q7855039-P54-2008-01-01-2010-01-01-0.17939;Q18765;Q7855039;P54;2008-01-01;2010-01-01;true;0.17939
pinstConf;Q18765-Q7855039-P54-2012-01-01-2016-01-01-0.15382001;Q18765;Q7855039;P54;2012-01-01;2016-01-01;true;0.15382001
pinstConf;Q18765-Q7855039-P54-2002-01-01-2006-01-01-0.36233002;Q18765;Q7855039;P54;2002-01-01;2006-01-01;true;0.36233002
pinstConf;Q18765-Q7855039-P54-2016-01-01-2001-01-01-0.1812;Q18765;Q7855039;P54;2016-01-01;2001-01-01;true;0.1812
pinstConf;Q18765-Q7855039-P54-2001-01-01-2003-01-01-0.18145;Q18765;Q7855039;P54;2001-01-01;2003-01-01;true;0.18145
pinstConf;Q18765-Q7855039-P54-2002-01-01-2004-01-01-0.30929;Q18765;Q7855039;P54;2002-01-01;2004-01-01;true;0.30929
pinstConf;Q18765-Q7855039-P54-2002-01-01-2005-01-01-0.26547;Q18765;Q7855039;P54;2002-01-01;2005-01-01;true;0.26547
pinstConf;Q18765-Q7855039-P54-2004-01-01-2006-01-01-0.22230001;Q18765;Q7855039;P54;2004-01-01;2006-01-01;true;0.22230001
pinstConf;Q18765-Q7855039-P54-2006-01-01-2006-01-01-0.2401;Q18765;Q7855039;P54;2006-01-01;2006-01-01;true;0.2401
pinstConf;Q18765-Q7855039-P54-2006-01-01-2006-01-01-0.68113;Q18765;Q7855039;P54;2006-01-01;2006-01-01;true;0.68113
pinstConf;Q18765-Q483856-P54-2009-01-01-2010-01-01-0.29917;Q18765;Q483856;P54;2009-01-01;2010-01-01;true;0.29917
pinstConf;Q18765-Q483856-P54-2006-01-01-2008-01-01-0.17864999;Q18765;Q483856;P54;2006-01-01;2008-01-01;true;0.17864999
pinstConf;Q18765-Q483856-P54-2010-01-01-2012-01-01-0.22265;Q18765;Q483856;P54;2010-01-01;2012-01-01;true;0.22265
pinstConf;Q18765-Q483856-P54-2008-01-01-2008-01-01-0.15450999;Q18765;Q483856;P54;2008-01-01;2008-01-01;true;0.15450999
pinstConf;Q18765-Q483856-P54-2008-01-01-2010-01-01-0.20938;Q18765;Q483856;P54;2008-01-01;2010-01-01;true;0.20938
pinstConf;Q18765-Q483856-P54-2012-01-01-2016-01-01-0.25474;Q18765;Q483856;P54;2012-01-01;2016-01-01;true;0.25474
pinstConf;Q18765-Q483856-P54-2002-01-01-2006-01-01-0.20416;Q18765;Q483856;P54;2002-01-01;2006-01-01;true;0.20416
pinstConf;Q18765-Q483856-P54-2016-01-01-2001-01-01-0.14948;Q18765;Q483856;P54;2016-01-01;2001-01-01;true;0.14948
pinstConf;Q18765-Q483856-P54-2001-01-01-2003-01-01-0.25929;Q18765;Q483856;P54;2001-01-01;2003-01-01;true;0.25929
pinstConf;Q18765-Q483856-P54-2002-01-01-2004-01-01-0.15022;Q18765;Q483856;P54;2002-01-01;2004-01-01;true;0.15022
pinstConf;Q18765-Q483856-P54-2002-01-01-2005-01-01-0.49840003;Q18765;Q483856;P54;2002-01-01;2005-01-01;true;0.49840003
pinstConf;Q18765-Q483856-P54-2004-01-01-2006-01-01-0.21439;Q18765;Q483856;P54;2004-01-01;2006-01-01;true;0.21439
pinstConf;Q18765-Q483856-P54-2006-01-01-2006-01-01-0.43857998;Q18765;Q483856;P54;2006-01-01;2006-01-01;true;0.43857998
pinstConf;Q18765-Q483856-P54-2006-01-01-2006-01-01-0.43614;Q18765;Q483856;P54;2006-01-01;2006-01-01;true;0.43614
pinstConf;Q18765-Q483856-P54-2006-01-01-2006-01-01-0.31807;Q18765;Q483856;P54;2006-01-01;2006-01-01;true;0.31807
pinstConf;Q18765-Q128148-P54-2009-01-01-2010-01-01-0.32934;Q18765;Q128148;P54;2009-01-01;2010-01-01;true;0.32934
pinstConf;Q18765-Q128148-P54-2006-01-01-2008-01-01-0.44450998;Q18765;Q128148;P54;2006-01-01;2008-01-01;true;0.44450998
pinstConf;Q18765-Q128148-P54-2010-01-01-2012-01-01-0.17988;Q18765;Q128148;P54;2010-01-01;2012-01-01;true;0.17988
pinstConf;Q18765-Q128148-P54-2008-01-01-2008-01-01-0.33468002;Q18765;Q128148;P54;2008-01-01;2008-01-01;true;0.33468002
pinstConf;Q18765-Q128148-P54-2008-01-01-2010-01-01-0.14513001;Q18765;Q128148;P54;2008-01-01;2010-01-01;true;0.14513001
pinstConf;Q18765-Q128148-P54-2012-01-01-2016-01-01-0.18128;Q18765;Q128148;P54;2012-01-01;2016-01-01;true;0.18128
pinstConf;Q18765-Q128148-P54-2002-01-01-2006-01-01-0.2889;Q18765;Q128148;P54;2002-01-01;2006-01-01;true;0.2889
pinstConf;Q18765-Q128148-P54-2016-01-01-2001-01-01-0.29174;Q18765;Q128148;P54;2016-01-01;2001-01-01;true;0.29174
pinstConf;Q18765-Q128148-P54-2001-01-01-2003-01-01-0.21461001;Q18765;Q128148;P54;2001-01-01;2003-01-01;true;0.21461001
pinstConf;Q18765-Q128148-P54-2002-01-01-2004-01-01-0.34691998;Q18765;Q128148;P54;2002-01-01;2004-01-01;true;0.34691998
pinstConf;Q18765-Q128148-P54-2002-01-01-2005-01-01-0.28229;Q18765;Q128148;P54;2002-01-01;2005-01-01;true;0.28229
pinstConf;Q18765-Q128148-P54-2004-01-01-2006-01-01-0.25008;Q18765;Q128148;P54;2004-01-01;2006-01-01;true;0.25008
pinstConf;Q18765-Q128148-P54-2006-01-01-2006-01-01-0.36352;Q18765;Q128148;P54;2006-01-01;2006-01-01;true;0.36352
pinstConf;Q18765-Q128148-P54-2006-01-01-2008-01-01-0.19953;Q18765;Q128148;P54;2006-01-01;2008-01-01;true;0.19953
pinstConf;Q18765-Q128148-P54-2006-01-01-2006-01-01-0.19395;Q18765;Q128148;P54;2006-01-01;2006-01-01;true;0.19395
pinstConf;Q18765-Q128148-P54-2007-01-01-2007-01-01-0.22332999;Q18765;Q128148;P54;2007-01-01;2007-01-01;true;0.22332999
pinstConf;Q18765-Q748445-P54-2009-01-01-2010-01-01-0.3439;Q18765;Q748445;P54;2009-01-01;2010-01-01;true;0.3439
pinstConf;Q18765-Q748445-P54-2006-01-01-2008-01-01-0.32591;Q18765;Q748445;P54;2006-01-01;2008-01-01;true;0.32591
pinstConf;Q18765-Q748445-P54-2010-01-01-2012-01-01-0.23710999;Q18765;Q748445;P54;2010-01-01;2012-01-01;true;0.23710999
pinstConf;Q18765-Q748445-P54-2008-01-01-2008-01-01-0.40221;Q18765;Q748445;P54;2008-01-01;2008-01-01;true;0.40221
pinstConf;Q18765-Q748445-P54-2008-01-01-2010-01-01-0.31938;Q18765;Q748445;P54;2008-01-01;2010-01-01;true;0.31938
pinstConf;Q18765-Q748445-P54-2012-01-01-2016-01-01-0.41127;Q18765;Q748445;P54;2012-01-01;2016-01-01;true;0.41127
pinstConf;Q18765-Q748445-P54-2002-01-01-2006-01-01-0.14261;Q18765;Q748445;P54;2002-01-01;2006-01-01;true;0.14261
pinstConf;Q18765-Q748445-P54-2016-01-01-2001-01-01-0.20615001;Q18765;Q748445;P54;2016-01-01;2001-01-01;true;0.20615001
pinstConf;Q18765-Q748445-P54-2001-01-01-2003-01-01-0.22895;Q18765;Q748445;P54;2001-01-01;2003-01-01;true;0.22895
pinstConf;Q18765-Q748445-P54-2002-01-01-2004-01-01-0.26194;Q18765;Q748445;P54;2002-01-01;2004-01-01;true;0.26194
pinstConf;Q18765-Q748445-P54-2002-01-01-2005-01-01-0.22564001;Q18765;Q748445;P54;2002-01-01;2005-01-01;true;0.22564001
pinstConf;Q18765-Q748445-P54-2004-01-01-2006-01-01-0.21164998;Q18765;Q748445;P54;2004-01-01;2006-01-01;true;0.21164998
pinstConf;Q18765-Q748445-P54-2006-01-01-2006-01-01-0.39549;Q18765;Q748445;P54;2006-01-01;2006-01-01;true;0.39549
pinstConf;Q18765-Q748445-P54-2006-01-01-2008-01-01-0.29319;Q18765;Q748445;P54;2006-01-01;2008-01-01;true;0.29319
pinstConf;Q18765-Q748445-P54-2006-01-01-2009-01-01-0.20067;Q18765;Q748445;P54;2006-01-01;2009-01-01;true;0.20067
pinstConf;Q18765-Q748445-P54-2007-01-01-2007-01-01-0.16215;Q18765;Q748445;P54;2007-01-01;2007-01-01;true;0.16215
pinstConf;Q18765-Q748445-P54-2009-01-01-2009-01-01-0.61637;Q18765;Q748445;P54;2009-01-01;2009-01-01;true;0.61637
pinstConf;Q18765-19850715-P569-1985-07-01-1985-07-01-0.14299999;Q18765;19850715;P569;1985-07-01;1985-07-01;true;0.14299999
pinstConf;Q18798-18900430-P569-1890-04-01-1890-04-01-0.48330003;Q18798;18900430;P569;1890-04-01;1890-04-01;true;0.48330003
pinstConf;Q18798-19670521-P570-1967-05-01-1967-05-01-0.15484999;Q18798;19670521;P570;1967-05-01;1967-05-01;true;0.15484999
